id,host_id,host_profile_id,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,estimated_occupancy_l365d,review_scores_rating,calculated_host_listings_count,reviews_per_month,has_license,price_log,number_of_reviews_log,number_of_reviews_ltm_log,reviews_per_month_log,bedrooms_log,beds_log,bathrooms_log,calculated_host_listings_count_log,price_per_accommodate,price_per_min_night,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,district_Algiros,district_Benicalap,district_Benimaclet,district_Camins al Grau,district_Campanar,district_Ciutat Vella,district_El Pla del Real,district_Extramurs,district_Jesus,district_L'Eixample,district_L'Olivereta,district_La Saidia,district_Patraix,district_Poblats Maritims,district_Poblats de l'Oest,district_Poblats del Nord,district_Poblats del Sud,district_Quatre Carreres,district_Rascanya,neighbourhood_price_encoded,property_type_Entire condo,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Other,property_type_Private room in bed and breakfast,property_type_Private room in casa particular,property_type_Private room in condo,property_type_Private room in home,property_type_Private room in hostel,property_type_Private room in rental unit,property_type_Room in aparthotel,property_type_Room in hotel,host_tenure_years,host_size_individual,host_size_pequeno,host_size_mediano,host_size_grande,host_entire_homes_ratio,has_reviews,listing_age_days,days_since_last_review,distance_to_center_km,n_nearby_150m,has_ac,has_pool,has_dishwasher,n_amenities,host_user_tenure_years
1637589993352245584,542524449,1470430474459794176,False,True,True,El Pilar,39.4753315,-0.3823288,3,1.0,2.0,2.0,115.0,3.0,365.0,18,10,10,60,4.5,1,2.88,True,4.7535901911063645,2.3978952727983707,2.3978952727983707,1.355835153635182,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,38.333333333333336,38.333333333333336,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,171.4004456769209,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0833333333333333,True,False,False,False,1.0,True,102.0,13.0,0.7953280429441706,60,True,False,False,20,2.6666666666666665
1637610771628366595,658031167,1470652966424640768,False,True,True,La Seu,39.47703,-0.37705,4,1.0,1.0,2.0,125.0,10.0,1125.0,270,0,0,0,,10,0.0,True,4.836281906951478,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.3978952727983707,31.25,12.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,241.26398156851903,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.6666666666666665,False,True,False,False,1.0,False,,,0.7954290875863914,103,True,False,True,24,1.6666666666666665
1637618075021635007,658031167,1470652966424640768,False,True,True,El Carme,39.479,-0.37714,4,1.0,1.0,2.0,206.0,10.0,1125.0,331,0,0,0,,10,0.0,True,5.332718793265369,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.3978952727983707,51.5,20.6,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,169.96350147051163,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.6666666666666665,False,True,False,False,1.0,False,,,1.0144392214737918,68,True,False,True,22,1.6666666666666665
1637620163372034573,658031167,1470652966424640768,False,True,True,El Carme,39.47727,-0.37874,4,1.0,1.0,2.0,213.2,10.0,1125.0,308,0,0,0,,10,0.0,True,5.366910158013648,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.3978952727983707,53.3,21.32,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,169.96350147051163,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.6666666666666665,False,True,False,False,1.0,False,,,0.8458447897022443,102,True,False,True,23,1.6666666666666665
1637634412877536563,658031167,1470652966424640768,False,True,True,El Carme,39.47883028322518,-0.3784108824276881,4,1.0,2.0,2.0,135.0,10.0,365.0,259,0,0,0,,10,0.0,True,4.912654885736052,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,2.3978952727983707,33.75,13.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,169.96350147051163,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.6666666666666665,False,True,False,False,1.0,False,,,1.0093959984335388,87,True,False,False,17,1.6666666666666665
1637636740158728812,658031167,1470652966424640768,False,True,True,La Seu,39.477094926326416,-0.3772113128801395,4,1.0,2.0,2.0,135.0,10.0,365.0,267,0,0,0,,10,0.0,True,4.912654885736052,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,2.3978952727983707,33.75,13.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,241.26398156851903,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.6666666666666665,False,True,False,False,1.0,False,,,0.8038541123810461,111,True,False,False,17,1.6666666666666665
1637638746370749548,658031167,1470652966424640768,False,True,True,El Carme,39.47902162224588,-0.376916424086977,4,1.0,1.0,2.0,170.0,10.0,1125.0,287,0,0,0,,10,0.0,True,5.14166355650266,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.3978952727983707,42.5,17.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,169.96350147051163,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.6666666666666665,False,True,False,False,1.0,False,,,1.0156571603572444,68,True,False,True,23,1.6666666666666665
1637658529744985264,704412755,1470749836809484032,False,True,True,El Carme,39.47687800451601,-0.3806574034422598,3,1.0,1.0,1.0,258.3,1.0,365.0,58,0,0,0,,7,0.0,True,5.5579856925446185,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.0794415416798357,86.10000000000001,258.3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,169.96350147051163,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,False,True,False,False,1.0,False,,,0.8613561733289699,83,False,False,False,10,0.9166666666666666
1637662359045138915,704412755,1470749836809484032,False,True,True,El Carme,39.47666985730631,-0.3801032717027878,3,1.0,1.0,2.0,124.5,1.0,365.0,29,4,4,24,5.0,7,1.18,True,4.832305758571839,1.6094379124341003,1.6094379124341003,0.7793248768009976,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.0794415416798357,41.5,124.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,169.96350147051163,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,False,True,False,False,1.0,True,106.0,29.0,0.8205103692125645,84,False,False,False,10,0.9166666666666666
1637667880854865366,704412755,1470749836809484032,False,True,True,El Carme,39.47876855156058,-0.3802270403735682,5,1.0,2.0,2.0,158.0,1.0,365.0,78,2,2,12,5.0,7,1.4,True,5.0689042022202315,1.0986122886681098,1.0986122886681098,0.8754687373538999,1.0986122886681098,1.0986122886681098,0.6931471805599453,2.0794415416798357,31.6,158.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,169.96350147051163,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,False,True,False,False,1.0,True,47.0,39.0,1.0421527894708418,81,True,False,False,17,0.9166666666666666
1637669605581713151,704412755,1470749836809484032,False,True,True,El Carme,39.47867211935617,-0.380185139171142,5,1.0,2.0,2.0,158.0,1.0,365.0,80,3,3,18,4.67,7,1.48,True,5.0689042022202315,1.3862943611198906,1.3862943611198906,0.9082585601768908,1.0986122886681098,1.0986122886681098,0.6931471805599453,2.0794415416798357,31.6,158.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,169.96350147051163,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,False,True,False,False,1.0,True,65.0,47.0,1.0308432111772992,83,True,False,False,17,0.9166666666666666
1637945184002288547,741979987,1604923466239802880,False,True,True,Cabanyal-Canyamelar,39.4724495710555,-0.3313675042063432,6,1.0,2.0,4.0,292.0,1.0,365.0,128,1,1,6,5.0,1,0.55,True,5.680172609017068,0.6931471805599453,0.6931471805599453,0.4382549309311553,1.0986122886681098,1.6094379124341003,0.6931471805599453,0.6931471805599453,48.666666666666664,292.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,195.17308366462774,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.3333333333333333,True,False,False,False,1.0,True,59.0,59.0,3.867245017641314,73,True,False,False,40,0.4166666666666667
1638010459589804360,750258316,1637007623449815296,True,True,True,Russafa,39.4621428,-0.3687485,3,1.0,1.0,2.0,205.0,1.0,365.0,322,8,8,48,4.88,6,2.22,True,5.327876168789581,2.1972245773362196,2.1972245773362196,1.169381359556317,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.9459101490553132,68.33333333333333,205.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,191.95878061790143,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.25,False,True,False,False,1.0,True,112.0,23.0,1.0789940911775513,39,True,False,False,40,0.25
1638027099533629509,750258316,1637007623449815296,True,True,True,Russafa,39.4621428,-0.3687485,3,1.0,1.0,2.0,203.0,1.0,365.0,346,3,3,18,4.67,6,0.84,True,5.318119993844216,1.3862943611198906,1.3862943611198906,0.6097655716208943,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.9459101490553132,67.66666666666667,203.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,191.95878061790143,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.25,False,True,False,False,1.0,True,111.0,98.0,1.0789940911775513,39,True,False,False,40,0.25
1638035146289301521,750258316,1637007623449815296,True,True,True,Russafa,39.4621428,-0.3687485,3,1.0,1.0,2.0,239.5,1.0,365.0,337,4,4,24,4.75,6,1.12,True,5.482720089545816,1.6094379124341003,1.6094379124341003,0.7514160886839212,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.9459101490553132,79.83333333333333,239.5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,191.95878061790143,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.25,False,True,False,False,1.0,True,111.0,52.0,1.0789940911775513,39,True,False,False,38,0.25
1638042586462089905,750258316,1637007623449815296,True,True,True,Russafa,39.4621428,-0.3687485,3,1.0,1.0,2.0,302.0,1.0,365.0,362,4,4,24,5.0,6,1.11,True,5.713732805509369,1.6094379124341003,1.6094379124341003,0.7466879474879752,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.9459101490553132,100.66666666666667,302.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,191.95878061790143,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.25,False,True,False,False,1.0,True,112.0,91.0,1.0789940911775513,39,True,False,False,38,0.25
1638255054695826242,594413571,1470622984973233920,True,True,True,El Carme,39.47905910000001,-0.3773183,5,2.0,3.0,4.0,175.27,11.0,1125.0,305,1,1,22,5.0,8,1.0,True,5.1720169104318625,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.6094379124341003,1.0986122886681098,2.1972245773362196,35.054,15.933636363636365,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,169.96350147051163,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.8333333333333335,False,True,False,False,1.0,True,19.0,19.0,1.0221890324442877,73,True,False,True,46,1.8333333333333335
1638305225620548045,743939707,1612350176165967104,False,True,True,El Carme,39.4786185,-0.376572,4,1.0,2.0,2.0,114.12,15.0,365.0,227,0,0,0,,5,0.0,True,4.745975062579112,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.791759469228055,28.53,7.6080000000000005,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,169.96350147051163,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.25,False,True,False,False,1.0,False,,,0.9697340426115897,72,True,False,False,9,0.3333333333333333
1638318531532415408,97229818,1462864348711925504,False,True,False,Cabanyal-Canyamelar,39.47417711607336,-0.3287425195637851,6,3.0,4.0,6.0,337.5,2.0,1125.0,280,1,1,6,5.0,81,0.63,True,5.82452409235233,0.6931471805599453,0.6931471805599453,0.48858001481867097,1.6094379124341003,1.9459101490553132,1.3862943611198906,4.406719247264253,56.25,168.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,195.17308366462774,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.666666666666666,False,False,False,True,0.9135802469135802,True,52.0,52.0,4.10971954438842,55,True,False,False,22,9.666666666666666
1638330406803571582,97229818,1462864348711925504,False,True,False,El Grau,39.4608,-0.33778,3,1.0,1.0,2.0,208.33,2.0,1125.0,333,5,5,30,4.8,81,1.63,True,5.343911954106429,1.791759469228055,1.791759469228055,0.9669838461896731,0.6931471805599453,1.0986122886681098,0.6931471805599453,4.406719247264253,69.44333333333334,104.165,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,164.70010195313208,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9.666666666666666,False,False,False,True,0.9135802469135802,True,96.0,16.0,3.4580481622867576,26,True,False,False,20,9.666666666666666
1638366406179673872,750258316,1637007623449815296,True,True,True,Russafa,39.46299,-0.36796,3,1.0,1.0,2.0,302.0,1.0,365.0,346,4,4,24,5.0,6,1.11,True,5.713732805509369,1.6094379124341003,1.6094379124341003,0.7466879474879752,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.9459101490553132,100.66666666666667,302.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,191.95878061790143,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.25,False,True,False,False,1.0,True,112.0,21.0,1.0501994314988765,24,True,True,False,52,0.25
1638444867457014901,411204195,1469875649899619584,True,True,True,Marxalenes,39.48850148325306,-0.3857706705913745,4,1.0,2.0,2.0,186.5,2.0,10.0,326,7,7,42,4.0,1,2.19,True,5.233778845410465,2.0794415416798357,2.0794415416798357,1.1600209167967532,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,46.625,93.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,173.6354038841738,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.916666666666667,True,False,False,False,1.0,True,100.0,23.0,2.222372167692773,17,True,False,False,29,4.916666666666667
1638450705886237033,500343338,1463846404762296832,False,True,True,Russafa,39.4637937,-0.3710287,2,1.0,1.0,1.0,105.0,10.0,1125.0,152,2,2,40,5.0,39,1.11,True,4.663439094112067,1.0986122886681098,1.0986122886681098,0.7466879474879752,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.6888794541139363,52.5,10.5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,191.95878061790143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.3333333333333335,False,False,True,False,0.9743589743589743,True,58.0,32.0,0.8159537168557122,49,True,False,False,47,3.3333333333333335
1638456654863656944,749506958,1638456655457126912,False,True,True,Torrefiel,39.4935,-0.37572,2,1.0,2.0,1.0,89.0,1.0,360.0,326,8,8,48,3.13,1,3.29,True,4.499809670330265,2.1972245773362196,2.1972245773362196,1.4562867329399256,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,44.5,89.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,117.47245507326514,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.25,True,False,False,False,1.0,True,77.0,9.0,2.6246723325133225,17,True,False,False,23,0.25
1638497080719162652,432981976,1469960002152740096,False,True,True,El Pilar,39.47171,-0.38291,2,1.0,2.0,1.0,102.36,11.0,1125.0,303,2,2,44,4.5,65,2.0,True,4.638218040034292,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,4.189654742026425,51.18,9.305454545454545,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,171.4004456769209,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.583333333333333,False,False,False,True,0.9230769230769231,True,30.0,16.0,0.6020198986247512,48,True,False,True,27,4.583333333333333
1638539241358376408,261017982,1469379479174552064,False,True,True,En Corts,39.45724828157056,-0.3738382779098526,4,1.0,1.0,2.0,204.0,1.0,10.0,119,0,0,0,,18,0.0,True,5.3230099791384085,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.9444389791664403,51.0,204.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,144.05026859933912,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.25,False,False,True,False,1.0,False,,,1.4225910444092185,26,True,False,False,36,7.083333333333333
1638874955398626142,668402133,1470676858836022784,False,True,True,Tormos,39.48753,-0.38062,2,1.0,1.0,1.0,141.0,1.0,365.0,347,21,21,126,4.52,2,6.3,True,4.955827057601261,3.091042453358316,3.091042453358316,1.9878743481543455,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,70.5,141.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,144.9706619247493,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.4166666666666667,False,True,False,False,0.0,True,105.0,15.0,1.9951214024458084,7,True,False,False,42,1.5
1639054834853057316,668402133,1470676858836022784,False,True,True,Tormos,39.489427972251065,-0.3805200782598747,2,1.0,1.0,1.0,128.0,1.0,365.0,354,14,14,84,4.64,2,4.62,True,4.859812404361672,2.70805020110221,2.70805020110221,1.7263316639055997,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,64.0,128.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,144.9706619247493,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.4166666666666667,False,True,False,False,0.0,True,95.0,16.0,2.201411027115815,6,True,False,False,43,1.5
1639178568508484603,734386885,1577574829615192320,True,True,True,La Xerea,39.4722183,-0.3720075,4,2.0,2.0,2.0,212.1,10.0,365.0,246,3,3,60,5.0,9,1.67,True,5.361761539104571,1.3862943611198906,1.3862943611198906,0.9820784724121582,1.0986122886681098,1.0986122886681098,1.0986122886681098,2.302585092994046,53.025,21.21,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,168.5674487887497,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5,False,True,False,False,1.0,True,58.0,28.0,0.4496774119682821,50,True,False,True,61,0.5
1639762680102790628,580769631,1470587706440464128,False,True,True,Faitanar,39.43359,-0.39397,4,0.0,2.0,2.0,123.5,2.0,1125.0,67,2,2,12,4.0,28,0.67,True,4.824305715904762,1.0986122886681098,1.0986122886681098,0.5128236264286637,1.0986122886681098,1.0986122886681098,0.0,3.367295829986474,30.875,61.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,151.89088019537368,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,True,False,0.7857142857142857,True,94.0,51.0,4.313125875559298,8,True,False,False,17,2.0
1639864161202569722,750818535,1639758608589316864,True,True,True,Sant Francesc,39.47251,-0.37607,1,1.0,1.0,1.0,68.47,1.0,365.0,174,18,18,108,4.39,15,5.93,True,4.2408950047047895,2.9444389791664403,2.9444389791664403,1.9358598132018119,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.772588722239781,68.47,68.47,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,197.6072693144142,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.25,False,False,True,False,0.0,True,95.0,20.0,0.29088947715187835,97,True,False,False,16,0.25
1639915807792816218,389605038,1463589926911070208,False,True,True,Ciutat Jardi,39.47252,-0.34688,2,2.0,1.0,1.0,53.91,11.0,999.0,97,1,1,22,5.0,9,1.0,True,4.005695481290781,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,2.302585092994046,26.955,4.90090909090909,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,147.9321822873468,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5.333333333333333,False,True,False,False,0.6666666666666666,True,33.0,33.0,2.542052078119689,18,False,False,False,20,5.333333333333333
1639915860681189836,389605038,1463589926911070208,False,True,True,Ciutat Jardi,39.47252,-0.34688,2,2.0,1.0,1.0,50.91,11.0,999.0,52,0,0,0,,9,0.0,True,3.9495114498391377,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,2.302585092994046,25.455,4.628181818181818,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,147.9321822873468,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5.333333333333333,False,True,False,False,0.6666666666666666,False,,,2.542052078119689,18,False,False,False,20,5.333333333333333
1639981456976545717,125037312,1462928251329881088,False,True,True,Russafa,39.46234,-0.37664,2,1.0,1.0,1.0,91.16,28.0,999.0,151,1,1,56,5.0,35,0.79,True,4.523526196947581,0.6931471805599453,0.6931471805599453,0.5822156198526637,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.58351893845611,45.58,3.255714285714286,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,191.95878061790143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.333333333333333,False,False,True,False,0.9714285714285714,True,42.0,42.0,0.8411401640801702,76,True,False,True,28,9.166666666666666
1640021101168082890,734386885,1577574829615192320,True,True,True,Sant Francesc,39.47144003442357,-0.3709385239267214,4,2.0,2.0,2.0,199.8,10.0,365.0,249,2,2,40,5.0,9,0.85,True,5.302309387817574,1.0986122886681098,1.0986122886681098,0.6151856390902335,1.0986122886681098,1.0986122886681098,1.0986122886681098,2.302585092994046,49.95,19.98,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,197.6072693144142,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5,False,True,False,False,1.0,True,75.0,58.0,0.4910399295051492,30,True,False,True,61,0.5
1640426805991689015,751165454,1640426743189829632,False,False,True,Benimamet,39.49961297220326,-0.4175219827857045,4,1.0,1.0,3.0,200.36,11.0,365.0,356,0,0,0,,1,0.0,True,5.30509435082706,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,50.09,18.214545454545455,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,129.2068437429311,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16666666666666666,True,False,False,False,1.0,False,,,4.840552317941533,0,True,False,False,16,0.25
1640537127887891162,750818535,1639758608589316864,True,True,True,El Mercat,39.47217,-0.37762,4,1.0,1.0,4.0,85.59,1.0,365.0,176,14,14,84,4.57,15,5.0,True,4.46118433545971,2.70805020110221,2.70805020110221,1.791759469228055,0.6931471805599453,1.6094379124341003,0.6931471805599453,2.772588722239781,21.3975,85.59,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,199.74578633831013,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.25,False,False,True,False,0.0,True,88.0,20.0,0.2766765153823719,142,True,False,False,15,0.25
1640542107584951340,751188114,1640542108298716416,False,True,True,L'Illa Perduda,39.46871,-0.34201,3,1.0,1.0,1.0,95.9,10.0,365.0,204,1,1,20,5.0,1,0.38,True,4.5736795188967205,0.6931471805599453,0.6931471805599453,0.32208349916911333,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,31.96666666666667,9.59,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,152.23772072795575,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.25,True,False,False,False,1.0,True,82.0,82.0,2.9463789852247166,14,True,False,False,30,0.25
1640554297357232763,750818535,1639758608589316864,True,True,True,Sant Francesc,39.47241,-0.37647,2,1.0,1.0,2.0,68.47,1.0,365.0,175,15,15,90,4.6,15,4.84,True,4.2408950047047895,2.772588722239781,2.772588722239781,1.7647307968401356,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.772588722239781,34.235,68.47,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,197.6072693144142,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.25,False,False,True,False,0.0,True,97.0,32.0,0.279480467734841,107,True,False,False,14,0.25
1640999148782407961,141523701,1468398470533752320,False,True,True,El Perellonet,39.29491,-0.28562,5,2.0,3.0,3.0,171.64,10.0,365.0,291,0,0,0,,1,0.0,True,5.151208501509824,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.6931471805599453,34.327999999999996,17.163999999999998,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,159.38673203960022,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.833333333333334,True,False,False,False,1.0,False,,,20.96075316999783,1,True,True,True,26,8.916666666666666
1641169432257016196,531828000,1641169433214894848,False,False,True,Benicalap,39.49411481133006,-0.4018411195872704,5,2.0,2.0,3.0,197.2,10.0,30.0,357,0,0,0,,1,0.0,True,5.289276621895888,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.6931471805599453,39.44,19.72,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,172.45927309444534,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.25,True,False,False,False,1.0,False,,,3.4720062573694985,1,True,True,True,51,2.8333333333333335
1641444406375233325,543129726,1470432884422552320,False,True,True,Russafa,39.46239112881223,-0.3745523231806983,6,0.0,3.0,3.0,237.82,11.0,330.0,256,0,0,0,,32,0.0,True,5.475710130105239,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0,3.4965075614664802,39.63666666666666,21.62,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,191.95878061790143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.5833333333333335,False,False,True,False,0.8125,False,,,0.8483196871746534,67,True,False,True,34,2.6666666666666665
1641995686227317945,48309476,1465730189782149632,True,True,True,Aiora,39.46372,-0.34024,4,2.0,2.0,3.0,164.27,10.0,200.0,335,1,1,20,5.0,2,0.65,True,5.107580500152735,0.6931471805599453,0.6931471805599453,0.5007752879124893,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.0986122886681098,41.0675,16.427,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,179.7086202555393,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,False,True,False,False,1.0,True,50.0,50.0,3.170811079716114,51,True,False,True,38,10.583333333333334
