id,host_id,host_profile_id,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,estimated_occupancy_l365d,review_scores_rating,calculated_host_listings_count,reviews_per_month,has_license,price_log,number_of_reviews_log,number_of_reviews_ltm_log,reviews_per_month_log,bedrooms_log,beds_log,bathrooms_log,calculated_host_listings_count_log,price_per_accommodate,price_per_min_night,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,district_Alaró,district_Alcúdia,district_Algaida,district_Andratx,district_Ariany,district_Artà,district_Banyalbufar,district_Binissalem,district_Bunyola,district_Búger,district_Calvià,district_Campanet,district_Campos,district_Capdepera,district_Consell,district_Costitx,district_Deyá,district_Escorca,district_Esporles,district_Estellencs,district_Felanitx,district_Fornalutx,district_Inca,district_Lloret de Vistalegre,district_Lloseta,district_Llubí,district_Llucmajor,district_Manacor,district_Mancor de la Vall,district_Maria de la Salut,district_Marratxí,district_Montuïri,district_Muro,district_Palma de Mallorca,district_Petra,district_Pollença,district_Porreres,district_Puigpunyent,district_Sa Pobla,district_Sant Joan,district_Sant Llorenç des Cardassar,district_Santa Eugènia,district_Santa Margalida,district_Santa María del Camí,district_Santanyí,district_Selva,district_Sencelles,district_Ses Salines,district_Sineu,district_Son Servera,district_Sóller,district_Valldemossa,district_Vilafranc de Bonany,neighbourhood_price_encoded,property_type_Camper/RV,property_type_Entire chalet,property_type_Entire condo,property_type_Entire cottage,property_type_Entire guesthouse,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Entire vacation home,property_type_Entire villa,property_type_Other,property_type_Private room in bed and breakfast,property_type_Private room in home,property_type_Private room in rental unit,property_type_Room in aparthotel,property_type_Room in boutique hotel,property_type_Room in hotel,host_tenure_years,host_size_individual,host_size_pequeno,host_size_mediano,host_size_grande,host_entire_homes_ratio,has_reviews,listing_age_days,days_since_last_review,distance_to_center_km,n_nearby_150m,has_ac,has_pool,has_sea_view,n_amenities,host_user_tenure_years
1669421229294550726,433394232,1469961698936940608,False,True,True,39.55381,2.6134,2,1.0,1.0,1.0,183.0,1.0,365.0,53,5,5,30,4.0,2,3.57,True,5.214935757608986,1.791759469228055,1.791759469228055,1.5195132049061133,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,91.5,183.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,453.96107241462784,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,False,True,False,False,1.0,True,50.0,13.0,3.2780221471020914,2,True,False,False,20,4.5
1523030762082764788,76083942,1466933714749341001,False,True,True,39.57513,2.65157,4,2.0,2.0,2.0,308.48,31.0,150.0,357,2,2,124,5.0,1,0.42,True,5.7348934696812535,1.0986122886681098,1.0986122886681098,0.3506568716131693,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,77.12,9.950967741935484,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,453.96107241462784,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9.916666666666666,True,False,False,False,1.0,True,152.0,111.0,0.9411657609889812,14,True,True,False,45,10.0
782541932463264246,80839530,1466984204613130888,False,True,True,39.75622,3.03467,10,5.0,5.0,6.0,3278.0,1.0,28.0,55,1,0,0,5.0,791,0.08,True,8.095293776844649,0.6931471805599453,0.0,0.0769610411361283,1.791759469228055,1.9459101490553132,1.791759469228055,6.674561391814426,327.8,3278.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,550.9816265220804,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.333333333333334,False,False,False,True,0.9696586599241468,True,383.0,383.0,39.2459997806194,0,True,True,False,37,9.916666666666666
39072534,299475720,1469538680963439354,False,True,True,39.65675,3.09033,8,4.0,4.0,5.0,267.57,5.0,1125.0,223,26,8,80,4.96,1,0.46,True,5.593111587605598,3.295836866004329,2.1972245773362196,0.3784364357202451,1.6094379124341005,1.791759469228055,1.6094379124341005,0.6931471805599453,33.44625,53.514,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,600.0006553249483,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.666666666666667,True,False,False,False,1.0,True,1715.0,43.0,39.22438309866885,0,False,True,False,60,6.666666666666667
5754829,29646305,1465436231772644312,True,True,True,39.75845,2.6412,5,1.0,2.0,3.0,231.8,4.0,1125.0,145,162,21,168,4.69,2,1.2,True,5.450179715857283,5.093750200806762,3.091042453358316,0.7884573603642702,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.0986122886681098,46.36,57.95,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,769.5036411626635,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11.25,False,True,False,False,1.0,True,4064.0,17.0,21.261534924030578,1,True,False,False,15,11.25
22008318,65726695,1466812773399760771,False,True,True,39.87175,3.04022,4,2.0,2.0,3.0,318.71,1.0,1125.0,123,0,0,0,,20,0.0,True,5.767414334900974,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681098,3.044522437723423,79.6775,318.71,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,582.7915371090588,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,10.166666666666666,False,False,True,False,1.0,False,,,47.69518717302536,1,True,True,False,35,10.166666666666666
6546875,5372413,1462679281278828963,False,True,True,39.35555,2.91431,3,1.0,2.0,2.0,206.52,32.0,1125.0,307,7,0,0,4.57,12,0.05,True,5.335227720568134,2.0794415416798357,0.0,0.048790164169432,1.0986122886681098,1.0986122886681098,0.6931471805599453,2.5649493574615367,68.84,6.45375,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,672.8046331669328,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.166666666666666,False,False,True,False,0.3333333333333333,True,3988.0,3643.0,32.854693704669586,4,False,False,False,39,13.25
4298272,19628359,1462610128412345195,True,True,True,39.66215,2.76453,4,1.0,2.0,3.0,157.0,4.0,180.0,239,142,9,72,4.96,1,1.04,True,5.062595033026967,4.962844630259907,2.302585092994046,0.712949807856125,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,39.25,39.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,958.3004606442181,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11.666666666666666,True,False,False,False,1.0,True,4090.0,21.0,14.556835950476191,0,True,True,False,42,11.833333333333334
36258084,272692479,1469439311703040545,True,True,True,39.68438,3.124,2,1.5,1.0,1.0,148.5,3.0,1125.0,170,138,19,114,4.9,1,1.64,True,5.0072963928307415,4.9344739331306915,2.995732273553991,0.9707789171582248,0.6931471805599453,0.6931471805599453,0.9162907318741552,0.6931471805599453,74.25,49.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,570.0086407110826,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.916666666666667,True,False,False,False,1.0,True,2538.0,40.0,42.844260201536606,0,True,False,False,51,6.916666666666667
1618964112055776389,457046235,1529332771425373819,False,True,True,39.33087,3.14857,3,1.0,1.0,3.0,171.0,1.0,365.0,74,0,0,0,,2,0.0,True,5.147494476813453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.0986122886681098,57.0,171.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,641.1368363664936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.083333333333333,False,True,False,False,0.0,False,,,50.42732693026787,1,False,False,False,4,4.083333333333333
1268753308894353296,258153520,1469363922636077972,False,True,True,39.6511071,2.7736422,4,1.0,2.0,2.0,389.0,2.0,365.0,249,42,27,162,4.93,7,2.11,True,5.966146739123692,3.7612001156935624,3.332204510175204,1.1346227261911428,1.0986122886681098,1.0986122886681098,0.6931471805599453,2.0794415416798357,97.25,194.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,958.3004606442181,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.083333333333333,False,True,False,False,0.1428571428571428,True,606.0,70.0,14.275805517050811,0,True,True,False,48,7.083333333333333
782548815968279250,80839530,1466984204613130888,False,True,True,39.63919,3.34958,4,3.0,2.0,4.0,299.0,7.0,28.0,216,0,0,0,,791,0.0,True,5.703782474656201,0.0,0.0,0.0,1.0986122886681098,1.6094379124341005,1.3862943611198906,6.674561391814426,74.75,42.714285714285715,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,841.9335750580982,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.333333333333334,False,False,False,True,0.9696586599241468,False,,,60.68659333531134,2,False,True,False,41,9.916666666666666
1198723064019529734,5558099,1462683674601006390,False,True,True,39.57774,3.34858,10,5.0,5.0,5.0,839.67,6.0,731.0,308,1,1,12,5.0,82,1.0,True,6.734199192955952,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.791759469228055,1.791759469228055,1.791759469228055,4.418840607796598,83.967,139.945,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,517.7079122150412,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.166666666666666,False,False,False,True,1.0,True,26.0,26.0,60.11000109097717,0,True,True,False,30,13.25
902037831643731347,80839530,1466984204613130888,False,True,True,39.72944,2.9109,8,3.0,4.0,6.0,594.0,7.0,28.0,166,4,0,0,4.75,791,0.03,True,6.38856140554563,1.6094379124341005,0.0,0.0295588022415444,1.6094379124341005,1.9459101490553132,1.3862943611198906,6.674561391814426,74.25,84.85714285714286,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,627.5129482024246,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.333333333333334,False,False,False,True,0.9696586599241468,True,4006.0,689.0,28.879220737124516,3,False,True,False,41,9.916666666666666
1212196766208973571,395213210,1469822454023852634,False,True,True,39.53305,3.15124,2,1.0,1.0,1.0,163.0,2.0,1125.0,262,19,12,72,4.84,18,0.86,True,5.099866427824199,2.995732273553991,2.5649493574615367,0.6205764877251099,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.9444389791664403,81.5,81.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,586.6803801898172,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.166666666666667,False,False,True,False,0.6111111111111112,True,667.0,25.0,43.366114579568965,9,True,True,False,37,5.166666666666667
12579717,68221475,1466843265004603317,False,True,True,39.74476270710072,3.0666080105367306,7,3.5,3.0,6.0,399.5,2.0,1125.0,227,120,13,78,4.81,2,0.99,True,5.992713766508414,4.795790545596741,2.6390573296152584,0.688134638736401,1.3862943611198906,1.9459101490553132,1.5040773967762742,1.0986122886681098,57.07142857142857,199.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,720.7631138469086,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,10.083333333333334,False,True,False,False,1.0,True,3652.0,37.0,40.954793160209135,0,True,True,False,25,10.166666666666666
10276566,52849906,1465856305173467658,True,True,True,39.71886,2.81353,5,2.0,3.0,5.0,211.25,1.0,1125.0,193,315,27,162,4.93,1,2.51,True,5.357764825191457,5.755742213586912,3.332204510175204,1.2556160374777745,1.3862943611198906,1.791759469228055,1.0986122886681098,0.6931471805599453,42.25,211.25,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,821.0769198511881,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.416666666666666,True,False,False,False,1.0,True,3780.0,30.0,22.0534572904883,0,True,True,False,28,10.416666666666666
53223426,113372965,1468171797712856734,True,True,True,39.69462,3.35424,6,3.5,3.0,3.0,448.0,1.0,86.0,82,2,1,6,5.0,10,0.09,True,6.1070228877422545,1.0986122886681098,0.6931471805599453,0.0861776962410523,1.3862943611198906,1.3862943611198906,1.5040773967762742,2.3978952727983707,74.66666666666667,448.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,616.2139818267405,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.333333333333334,False,True,False,False,1.0,True,674.0,208.0,62.16628235700385,11,True,False,False,19,9.333333333333334
53425577,170505294,1463052450622477350,False,True,True,39.85122,3.08165,5,2.0,3.0,5.0,329.4,5.0,1125.0,75,10,5,50,4.6,29,0.26,True,5.800304041646823,2.3978952727983707,1.791759469228055,0.2311117209633866,1.3862943611198906,1.791759469228055,1.0986122886681098,3.4011973816621555,65.88,65.88,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,598.0469480132393,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.333333333333334,False,False,True,False,1.0,True,1159.0,40.0,48.749859024707376,0,True,True,False,33,8.333333333333334
4288919,22267592,1462620538161640277,True,True,True,39.32725,3.15164,2,1.0,1.0,2.0,262.5,4.0,1125.0,210,98,11,88,4.95,6,0.79,True,5.574053367981417,4.59511985013459,2.4849066497880004,0.5822156198526637,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.9459101490553132,131.25,65.625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,641.1368363664936,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.666666666666666,False,True,False,False,1.0,True,3724.0,17.0,50.86349521140873,0,True,True,True,62,11.666666666666666
23009894,151667939,1468489337741639519,False,True,True,39.6748,2.78195,4,1.0,2.0,3.0,400.75,1.0,1125.0,101,20,1,6,4.5,51,0.21,True,5.995830004617622,3.044522437723423,0.6931471805599453,0.1906203596086497,1.0986122886681098,1.3862943611198906,0.6931471805599453,3.951243718581427,100.1875,400.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,958.3004606442181,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.583333333333334,False,False,False,True,1.0,True,2909.0,248.0,16.604088585619515,0,True,True,False,29,8.75
680109663568399643,16519804,1462988572946951904,False,True,True,39.32768490000001,3.1708865,5,1.0,2.0,4.0,580.0,1.0,1125.0,117,4,0,0,4.0,10,0.09,True,6.364750756851911,1.6094379124341005,0.0,0.0861776962410523,1.0986122886681098,1.6094379124341005,0.6931471805599453,2.3978952727983707,116.0,580.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,641.1368363664936,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3.9166666666666665,False,True,False,False,1.0,True,1404.0,1349.0,52.2526506081492,11,False,True,False,16,12.0
1784519,9366112,1462569250886276112,True,True,True,39.644535064697266,2.989816904067993,4,2.0,3.0,6.0,569.5,2.0,360.0,138,96,10,60,4.93,2,0.65,True,6.34651316930213,4.574710978503383,2.3978952727983707,0.5007752879124893,1.3862943611198906,1.9459101490553132,1.0986122886681098,1.0986122886681098,142.375,284.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,574.6688089635521,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.666666666666666,False,True,False,False,1.0,True,4458.0,15.0,30.566083537391716,1,True,True,False,79,12.666666666666666
29868506,149209395,1468459510290656280,False,True,True,39.82857,3.11776,8,3.0,4.0,7.0,992.5,2.0,1125.0,289,15,2,12,4.47,56,0.17,True,6.901234061991872,2.772588722239781,1.0986122886681098,0.1570037488096647,1.6094379124341005,2.0794415416798357,1.3862943611198906,4.04305126783455,124.0625,496.25,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,598.0469480132393,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.75,False,False,False,True,0.9642857142857144,True,2629.0,285.0,49.63289677328244,16,True,False,True,33,8.75
591672632461836083,209953368,1463161664467329843,False,True,True,39.893333,3.018783,4,2.5,2.0,3.0,353.86,1.0,31.0,118,25,10,60,5.0,1,0.54,True,5.871723345495433,3.258096538021482,2.3978952727983707,0.4317824164255378,1.0986122886681098,1.3862943611198906,1.252762968495368,0.6931471805599453,88.465,353.86,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,582.7915371090588,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.166666666666667,True,False,False,False,1.0,True,1390.0,26.0,48.19673835762122,3,True,True,False,61,7.833333333333333
45950835,8676484,1462773488823223690,True,True,True,39.89141,3.05586,4,2.0,2.0,3.0,313.86,7.0,1125.0,25,24,13,182,5.0,3,0.66,True,5.752128095586483,3.218875824868201,2.6390573296152584,0.5068176023684519,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.3862943611198906,78.465,44.83714285714286,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,582.7915371090588,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6.583333333333333,False,True,False,False,1.0,True,1097.0,12.0,50.189114936886064,5,True,True,False,49,12.75
1195453496222019138,588053561,1470607667219127897,False,True,True,39.36449,3.22149,4,2.0,2.0,3.0,192.5,3.0,18.0,71,0,0,0,,1,0.0,True,5.2652775124698366,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.6931471805599453,48.125,64.16666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,641.1368363664936,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.8333333333333337,True,False,False,False,1.0,False,,,54.19611270265207,23,True,True,False,49,1.9166666666666663
1327496086118148533,670929036,1470681714809011475,True,False,True,39.70403,3.02023,4,1.0,2.0,3.0,148.4,1.0,60.0,6,15,12,72,4.87,1,1.04,True,5.006627272698717,2.772588722239781,2.5649493574615367,0.712949807856125,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,37.1,148.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,584.2040301560353,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4166666666666667,True,False,False,False,1.0,True,441.0,247.0,35.361763864298204,0,False,True,False,51,1.4166666666666667
954727073958481165,80636743,1462827201408639514,False,True,True,39.698769784,3.092654775,10,4.5,5.0,10.0,664.14,6.0,999.0,18,0,0,0,,133,0.0,True,6.4999975448140885,0.0,0.0,0.0,1.791759469228055,2.3978952727983707,1.7047480922384253,4.897839799950911,66.414,110.69,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,570.0086407110826,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.916666666666666,False,False,False,True,1.0,False,,,40.83623083438561,0,True,True,False,49,9.916666666666666
841763315438208547,853291,1462531378586459526,True,True,True,39.73404579452791,3.2318008999999837,6,3.5,4.0,3.0,1114.6,5.0,63.0,330,11,7,70,5.0,1,0.48,True,7.017147655753334,2.4849066497880004,2.0794415416798357,0.3920420877760237,1.6094379124341005,1.3862943611198906,1.5040773967762742,0.6931471805599453,185.76666666666665,222.92,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,570.0086407110826,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,14.833333333333334,True,False,False,False,1.0,True,702.0,184.0,53.358054722505614,8,True,True,True,69,14.916666666666666
50195628,151931484,1468491398058640192,True,True,True,39.85748,3.1088,5,3.5,3.0,4.0,331.0,4.0,1125.0,70,40,12,96,4.85,1,0.67,True,5.805134968916488,3.713572066704308,2.5649493574615367,0.5128236264286637,1.3862943611198906,1.6094379124341005,1.5040773967762742,0.6931471805599453,66.2,82.75,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,598.0469480132393,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.583333333333334,True,False,False,False,1.0,True,1802.0,29.0,50.97820550413135,6,True,False,True,53,8.666666666666666
1928498,9673745,1462820281930436285,False,True,True,39.919492,3.0581,6,3.5,3.0,6.0,519.33,2.0,1125.0,172,10,2,12,4.6,1,0.07,True,6.254463225676899,2.3978952727983707,1.0986122886681098,0.0676586484738148,1.3862943611198906,1.9459101490553132,1.5040773967762742,0.6931471805599453,86.555,259.665,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,582.7915371090588,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12.583333333333334,True,False,False,False,1.0,True,4015.0,46.0,52.59927508546182,13,True,True,True,34,12.583333333333334
15462242,65697804,1462769830020464011,False,True,True,39.75582,2.97542,12,5.0,6.0,9.0,675.57,1.0,1125.0,217,7,2,12,4.86,218,0.15,True,6.517035916019813,2.0794415416798357,1.0986122886681098,0.1397619423751586,1.9459101490553132,2.302585092994046,1.791759469228055,5.389071729816501,56.29750000000001,675.57,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,536.9148326093828,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,10.166666666666666,False,False,False,True,1.0,True,1419.0,54.0,35.04058395032762,3,True,True,False,32,10.166666666666666
22354719,70373276,1466871093911194983,True,True,True,39.35897,3.0336,6,2.0,3.0,4.0,449.32,3.0,1125.0,43,49,19,114,4.96,2,0.68,True,6.109958441155771,3.912023005428146,2.995732273553991,0.5187937934151676,1.3862943611198906,1.6094379124341005,1.0986122886681098,1.0986122886681098,74.88666666666667,149.77333333333334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,695.0928235051352,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.5,False,True,False,False,1.0,True,2161.0,13.0,40.44500350446451,1,False,True,False,51,10.083333333333334
